#name	length
jgi|Rhyco1|1760|transcript:CZS97897	159
jgi|Rhyco1|1771|transcript:CZS98028	319
jgi|Rhyco1|1788|transcript:CZS98067	311
jgi|Rhyco1|1793|transcript:CZS98073	127
jgi|Rhyco1|1795|transcript:CZS98075	371
jgi|Rhyco1|1796|transcript:CZS98076	584
jgi|Rhyco1|1818|transcript:CZS98098	68
jgi|Rhyco1|1827|transcript:CZS98107	958
jgi|Rhyco1|1832|transcript:CZS98118	2848
jgi|Rhyco1|1848|transcript:CZS98158	1315
jgi|Rhyco1|1861|transcript:CZS98193	480
jgi|Rhyco1|1891|transcript:CZS98253	410
jgi|Rhyco1|1893|transcript:CZS98256	288
jgi|Rhyco1|1895|transcript:CZS98261	420
jgi|Rhyco1|1899|transcript:CZS98269	185
jgi|Rhyco1|1911|transcript:CZS98296	68
jgi|Rhyco1|1913|transcript:CZS98300	299
jgi|Rhyco1|1921|transcript:CZS98308	204
jgi|Rhyco1|1934|transcript:CZS98393	604
jgi|Rhyco1|1935|transcript:CZS98395	449
jgi|Rhyco1|195|transcript:CZS88057	304
jgi|Rhyco1|1961|transcript:CZS98443	171
jgi|Rhyco1|1969|transcript:CZS98451	316
jgi|Rhyco1|1986|transcript:CZS98468	255
jgi|Rhyco1|1991|transcript:CZS98473	536
jgi|Rhyco1|2023|transcript:CZS98538	281
jgi|Rhyco1|2026|transcript:CZS98543	204
jgi|Rhyco1|2044|transcript:CZS98578	83
jgi|Rhyco1|2053|transcript:CZS98594	389
jgi|Rhyco1|2058|transcript:CZS98602	447
jgi|Rhyco1|2060|transcript:CZS98606	119
jgi|Rhyco1|2066|transcript:CZS98617	871
jgi|Rhyco1|2069|transcript:CZS98623	143
jgi|Rhyco1|2085|transcript:CZS98654	220
jgi|Rhyco1|208|transcript:CZS88070	312
jgi|Rhyco1|2108|transcript:CZS98702	465
jgi|Rhyco1|2126|transcript:CZS98740	218
jgi|Rhyco1|2150|transcript:CZS98767	363
jgi|Rhyco1|2165|transcript:CZS98782	398
jgi|Rhyco1|2166|transcript:CZS98783	284
jgi|Rhyco1|216|transcript:CZS88078	1115
jgi|Rhyco1|2173|transcript:CZS98790	814
jgi|Rhyco1|217|transcript:CZS88079	96
jgi|Rhyco1|2182|transcript:CZS98799	401
jgi|Rhyco1|218|transcript:CZS88080	403
jgi|Rhyco1|2220|transcript:CZS98941	327
jgi|Rhyco1|2221|transcript:CZS98942	659
jgi|Rhyco1|2241|transcript:CZS98982	411
jgi|Rhyco1|2243|transcript:CZS98987	213
jgi|Rhyco1|2256|transcript:CZS99016	367
jgi|Rhyco1|2260|transcript:CZS99023	101
jgi|Rhyco1|2268|transcript:CZS99037	107
jgi|Rhyco1|2278|transcript:CZS99057	305
jgi|Rhyco1|2279|transcript:CZS99059	302
jgi|Rhyco1|2313|transcript:CZS99123	127
jgi|Rhyco1|2322|transcript:CZS99146	326
jgi|Rhyco1|2358|transcript:CZS99214	561
jgi|Rhyco1|2360|transcript:CZS99216	995
jgi|Rhyco1|2364|transcript:CZS99220	494
jgi|Rhyco1|2369|transcript:CZS99225	106
jgi|Rhyco1|239|transcript:CZS88101	586
jgi|Rhyco1|2426|transcript:CZS99295	251
jgi|Rhyco1|2428|transcript:CZS99298	347
jgi|Rhyco1|2429|transcript:CZS99299	353
jgi|Rhyco1|2430|transcript:CZS99301	343
jgi|Rhyco1|2431|transcript:CZS99304	303
jgi|Rhyco1|2432|transcript:CZS99306	515
jgi|Rhyco1|244|transcript:CZS88106	238
jgi|Rhyco1|2457|transcript:CZS99356	522
jgi|Rhyco1|2483|transcript:CZS99400	327
jgi|Rhyco1|2486|transcript:CZS99407	57
jgi|Rhyco1|2498|transcript:CZS99491	307
jgi|Rhyco1|2525|transcript:CZS99544	130
jgi|Rhyco1|252|transcript:CZS88114	751
jgi|Rhyco1|2535|transcript:CZS99554	113
jgi|Rhyco1|2543|transcript:CZS99562	488
jgi|Rhyco1|2569|transcript:CZS99614	731
jgi|Rhyco1|2575|transcript:CZS99628	410
jgi|Rhyco1|2583|transcript:CZS99642	840
jgi|Rhyco1|2588|transcript:CZS99653	85
jgi|Rhyco1|2591|transcript:CZS99661	639
jgi|Rhyco1|2593|transcript:CZS99665	232
jgi|Rhyco1|2594|transcript:CZS99667	328
jgi|Rhyco1|2604|transcript:CZS99688	453
jgi|Rhyco1|2615|transcript:CZS99711	620
jgi|Rhyco1|262|transcript:CZS88124	470
jgi|Rhyco1|2631|transcript:CZS99804	193
jgi|Rhyco1|2644|transcript:CZS99829	178
jgi|Rhyco1|264|transcript:CZS88126	313
jgi|Rhyco1|2662|transcript:CZS99865	215
jgi|Rhyco1|2665|transcript:CZS99872	220
jgi|Rhyco1|266|transcript:CZS88128	146
jgi|Rhyco1|2673|transcript:CZS99888	74
jgi|Rhyco1|2682|transcript:CZS99906	70
jgi|Rhyco1|2698|transcript:CZS99938	690
jgi|Rhyco1|2699|transcript:CZS99940	253
jgi|Rhyco1|2724|transcript:CZS99974	81
jgi|Rhyco1|2726|transcript:CZS99976	503
jgi|Rhyco1|2735|transcript:CZS99985	495
jgi|Rhyco1|2765|transcript:CZT00015	818
jgi|Rhyco1|2775|transcript:CZT00025	515
jgi|Rhyco1|2792|transcript:CZT00042	68
jgi|Rhyco1|2795|transcript:CZT00045	110
jgi|Rhyco1|2813|transcript:CZT00076	264
jgi|Rhyco1|2827|transcript:CZT00172	346
jgi|Rhyco1|2847|transcript:CZT00192	1468
jgi|Rhyco1|2863|transcript:CZT00212	156
jgi|Rhyco1|2880|transcript:CZT00247	145
jgi|Rhyco1|2882|transcript:CZT00251	313
jgi|Rhyco1|2898|transcript:CZT00291	321
jgi|Rhyco1|2901|transcript:CZT00297	591
jgi|Rhyco1|2906|transcript:CZT00305	838
jgi|Rhyco1|2910|transcript:CZT00312	95
jgi|Rhyco1|2912|transcript:CZT00316	495
jgi|Rhyco1|2934|transcript:CZT00348	113
jgi|Rhyco1|2935|transcript:CZT00349	378
jgi|Rhyco1|2941|transcript:CZT00355	223
jgi|Rhyco1|2943|transcript:CZT00357	262
jgi|Rhyco1|2957|transcript:CZT00382	1196
jgi|Rhyco1|2983|transcript:CZS88438	183
jgi|Rhyco1|300|transcript:CZS88162	161
jgi|Rhyco1|3032|transcript:CZS88544	274
jgi|Rhyco1|3046|transcript:CZS88572	753
jgi|Rhyco1|3069|transcript:CZS88628	211
jgi|Rhyco1|3106|transcript:CZS88712	992
jgi|Rhyco1|310|transcript:CZS88172	960
jgi|Rhyco1|312|transcript:CZS88174	718
jgi|Rhyco1|3130|transcript:CZS88770	75
jgi|Rhyco1|3131|transcript:CZS88772	153
jgi|Rhyco1|3132|transcript:CZS88774	446
jgi|Rhyco1|3142|transcript:CZS88800	1465
jgi|Rhyco1|314|transcript:CZS88176	245
jgi|Rhyco1|3150|transcript:CZS88820	299
jgi|Rhyco1|3183|transcript:CZS88871	470
jgi|Rhyco1|318|transcript:CZS88180	505
jgi|Rhyco1|3222|transcript:CZS88910	225
jgi|Rhyco1|3235|transcript:CZS88923	218
jgi|Rhyco1|325|transcript:CZS88187	156
jgi|Rhyco1|3285|transcript:CZS88993	1537
jgi|Rhyco1|3289|transcript:CZS89006	406
jgi|Rhyco1|329|transcript:CZS88191	419
jgi|Rhyco1|3307|transcript:CZS89050	309
jgi|Rhyco1|331|transcript:CZS88193	277
jgi|Rhyco1|3323|transcript:CZS89085	328
jgi|Rhyco1|3325|transcript:CZS89089	561
jgi|Rhyco1|3330|transcript:CZS89098	203
jgi|Rhyco1|3331|transcript:CZS89101	197
jgi|Rhyco1|3333|transcript:CZS89105	89
jgi|Rhyco1|3350|transcript:CZS89143	397
jgi|Rhyco1|3355|transcript:CZS89155	352
jgi|Rhyco1|3361|transcript:CZS89171	345
jgi|Rhyco1|3364|transcript:CZS89177	846
jgi|Rhyco1|3367|transcript:CZS89185	360
jgi|Rhyco1|3368|transcript:CZS89187	243
jgi|Rhyco1|3376|transcript:CZS89207	677
jgi|Rhyco1|3380|transcript:CZS89216	229
jgi|Rhyco1|3389|transcript:CZS89233	41
jgi|Rhyco1|3397|transcript:CZS89253	561
jgi|Rhyco1|3404|transcript:CZS89267	188
jgi|Rhyco1|3407|transcript:CZT00470	729
jgi|Rhyco1|3416|transcript:CZT00479	332
jgi|Rhyco1|341|transcript:CZS88203	110
jgi|Rhyco1|3434|transcript:CZT00513	344
jgi|Rhyco1|3467|transcript:CZT00584	463
jgi|Rhyco1|3471|transcript:CZT00590	253
jgi|Rhyco1|3486|transcript:CZT00623	367
jgi|Rhyco1|3489|transcript:CZT00626	57
jgi|Rhyco1|3530|transcript:CZT00688	273
jgi|Rhyco1|3535|transcript:CZT00701	231
jgi|Rhyco1|3541|transcript:CZT00716	555
jgi|Rhyco1|354|transcript:CZS88216	669
jgi|Rhyco1|3551|transcript:CZT00736	438
jgi|Rhyco1|3554|transcript:CZT00742	206
jgi|Rhyco1|355|transcript:CZS88217	265
jgi|Rhyco1|3566|transcript:CZT00765	294
jgi|Rhyco1|3583|transcript:CZT00797	373
jgi|Rhyco1|3601|transcript:CZT00822	201
jgi|Rhyco1|3617|transcript:CZT00838	225
jgi|Rhyco1|3618|transcript:CZT00839	126
jgi|Rhyco1|3619|transcript:CZT00920	791
jgi|Rhyco1|3622|transcript:CZT00924	518
jgi|Rhyco1|3627|transcript:CZT00929	857
jgi|Rhyco1|3629|transcript:CZT00931	499
jgi|Rhyco1|3643|transcript:CZT00946	529
jgi|Rhyco1|3646|transcript:CZT00949	453
jgi|Rhyco1|366|transcript:CZS88228	132
jgi|Rhyco1|3672|transcript:CZT01006	847
jgi|Rhyco1|3677|transcript:CZT01018	350
jgi|Rhyco1|3686|transcript:CZT01037	342
jgi|Rhyco1|3690|transcript:CZT01044	382
jgi|Rhyco1|3703|transcript:CZT01074	436
jgi|Rhyco1|3709|transcript:CZT01092	372
jgi|Rhyco1|3712|transcript:CZT01099	459
jgi|Rhyco1|3714|transcript:CZT01103	620
jgi|Rhyco1|3727|transcript:CZT01128	388
jgi|Rhyco1|373|transcript:CZS88235	383
jgi|Rhyco1|374|transcript:CZS88236	548
jgi|Rhyco1|3750|transcript:CZT01154	251
jgi|Rhyco1|3752|transcript:CZT01157	143
jgi|Rhyco1|3757|transcript:CZT01171	372
jgi|Rhyco1|3779|transcript:CZT01302	425
jgi|Rhyco1|379|transcript:CZS88241	271
jgi|Rhyco1|3804|transcript:CZT01329	228
jgi|Rhyco1|3807|transcript:CZT01335	259
jgi|Rhyco1|3815|transcript:CZT01354	385
jgi|Rhyco1|3830|transcript:CZT01392	433
jgi|Rhyco1|3837|transcript:CZT01409	365
jgi|Rhyco1|3852|transcript:CZT01444	541
jgi|Rhyco1|3863|transcript:CZT01483	342
jgi|Rhyco1|3875|transcript:CZT01508	561
jgi|Rhyco1|3876|transcript:CZT01512	760
jgi|Rhyco1|387|transcript:CZS88249	215
jgi|Rhyco1|3884|transcript:CZT01520	156
jgi|Rhyco1|3901|transcript:CZT01539	416
jgi|Rhyco1|3909|transcript:CZT01555	797
jgi|Rhyco1|3917|transcript:CZT01675	403
jgi|Rhyco1|3942|transcript:CZT01702	233
jgi|Rhyco1|3956|transcript:CZT01721	589
jgi|Rhyco1|396|transcript:CZS88258	266
jgi|Rhyco1|3974|transcript:CZT01755	531
jgi|Rhyco1|397|transcript:CZS88259	279
jgi|Rhyco1|3995|transcript:CZT01788	514
jgi|Rhyco1|3996|transcript:CZT01790	212
jgi|Rhyco1|400|transcript:CZS88262	287
jgi|Rhyco1|4010|transcript:CZT01818	108
jgi|Rhyco1|4011|transcript:CZT01820	311
jgi|Rhyco1|4013|transcript:CZT01824	416
jgi|Rhyco1|4015|transcript:CZT01828	136
jgi|Rhyco1|4018|transcript:CZT01833	175
jgi|Rhyco1|401|transcript:CZS88263	303
jgi|Rhyco1|4035|transcript:CZT01864	203
jgi|Rhyco1|4068|transcript:CZT01928	161
jgi|Rhyco1|4071|transcript:CZT01935	857
jgi|Rhyco1|4078|transcript:CZT01950	99
jgi|Rhyco1|4086|transcript:CZT01961	391
jgi|Rhyco1|4089|transcript:CZT01964	392
jgi|Rhyco1|4102|transcript:CZT01977	250
jgi|Rhyco1|4105|transcript:CZT01980	551
jgi|Rhyco1|4117|transcript:CZT01992	546
jgi|Rhyco1|4118|transcript:CZT01993	428
jgi|Rhyco1|4126|transcript:CZT02001	1063
jgi|Rhyco1|4147|transcript:CZT02109	582
jgi|Rhyco1|4148|transcript:CZT02110	406
jgi|Rhyco1|414|transcript:CZS88276	151
jgi|Rhyco1|4153|transcript:CZT02115	256
jgi|Rhyco1|4156|transcript:CZT02119	191
jgi|Rhyco1|4168|transcript:CZT02141	955
jgi|Rhyco1|4218|transcript:CZT02269	271
jgi|Rhyco1|4219|transcript:CZT02273	113
jgi|Rhyco1|4226|transcript:CZT02290	455
jgi|Rhyco1|4228|transcript:CZT02294	215
jgi|Rhyco1|423|transcript:CZS88285	669
jgi|Rhyco1|4257|transcript:CZT02384	315
jgi|Rhyco1|427|transcript:CZS95042	340
jgi|Rhyco1|4284|transcript:CZT02451	176
jgi|Rhyco1|428|transcript:CZS95043	224
jgi|Rhyco1|4293|transcript:CZT02473	165
jgi|Rhyco1|4294|transcript:CZT02475	526
jgi|Rhyco1|4303|transcript:CZT02496	205
jgi|Rhyco1|4304|transcript:CZT02499	400
jgi|Rhyco1|4312|transcript:CZT02521	558
jgi|Rhyco1|4314|transcript:CZT02524	68
jgi|Rhyco1|4344|transcript:CZT02574	369
jgi|Rhyco1|4361|transcript:CZT02602	181
jgi|Rhyco1|4366|transcript:CZT02610	258
jgi|Rhyco1|436|transcript:CZS95062	378
jgi|Rhyco1|4380|transcript:CZT02636	463
jgi|Rhyco1|4431|transcript:CZT02800	475
jgi|Rhyco1|443|transcript:CZS95075	523
jgi|Rhyco1|4440|transcript:CZT02817	513
jgi|Rhyco1|444|transcript:CZS95076	544
jgi|Rhyco1|4482|transcript:CZT02911	216
jgi|Rhyco1|4489|transcript:CZT02923	825
jgi|Rhyco1|4498|transcript:CZT02944	766
jgi|Rhyco1|4508|transcript:CZT02961	572
jgi|Rhyco1|4512|transcript:CZT02965	62
jgi|Rhyco1|4518|transcript:CZT02971	120
jgi|Rhyco1|4524|transcript:CZT02977	291
jgi|Rhyco1|4526|transcript:CZT02979	385
jgi|Rhyco1|4551|transcript:CZT03011	502
jgi|Rhyco1|4583|transcript:CZT03087	359
jgi|Rhyco1|4602|transcript:CZT03164	573
jgi|Rhyco1|4603|transcript:CZT03168	362
jgi|Rhyco1|4604|transcript:CZT03169	628
jgi|Rhyco1|4624|transcript:CZT03215	202
jgi|Rhyco1|4625|transcript:CZT03218	550
jgi|Rhyco1|4627|transcript:CZT03222	270
jgi|Rhyco1|4628|transcript:CZT03224	93
jgi|Rhyco1|465|transcript:CZS95128	300
jgi|Rhyco1|4665|transcript:CZT03298	761
jgi|Rhyco1|4703|transcript:CZT03384	719
jgi|Rhyco1|4707|transcript:CZT03388	236
jgi|Rhyco1|470|transcript:CZS95138	683
jgi|Rhyco1|4734|transcript:CZT03438	299
jgi|Rhyco1|4743|transcript:CZT03456	221
jgi|Rhyco1|4767|transcript:CZT03503	591
jgi|Rhyco1|4781|transcript:CZT03536	379
jgi|Rhyco1|478|transcript:CZS95156	232
jgi|Rhyco1|4796|transcript:CZT03602	355
jgi|Rhyco1|4797|transcript:CZT03605	183
jgi|Rhyco1|4814|transcript:CZT03641	99
jgi|Rhyco1|4824|transcript:CZT03664	284
jgi|Rhyco1|4833|transcript:CZT03676	303
jgi|Rhyco1|4838|transcript:CZT03681	467
jgi|Rhyco1|4847|transcript:CZT03690	795
jgi|Rhyco1|484|transcript:CZS95170	188
jgi|Rhyco1|4889|transcript:CZT03781	224
jgi|Rhyco1|4897|transcript:CZT03799	156
jgi|Rhyco1|491|transcript:CZS95189	551
jgi|Rhyco1|4924|transcript:CZS89432	109
jgi|Rhyco1|4939|transcript:CZS89447	269
jgi|Rhyco1|4959|transcript:CZS89467	94
jgi|Rhyco1|4997|transcript:CZS89550	510
jgi|Rhyco1|5002|transcript:CZS89559	480
jgi|Rhyco1|5005|transcript:CZS89566	523
jgi|Rhyco1|5009|transcript:CZS89575	792
jgi|Rhyco1|5012|transcript:CZS89583	730
jgi|Rhyco1|5015|transcript:CZS89590	324
jgi|Rhyco1|5022|transcript:CZS89607	141
jgi|Rhyco1|5039|transcript:CZS89643	228
jgi|Rhyco1|5045|transcript:CZS89653	79
jgi|Rhyco1|5056|transcript:CZS89683	111
jgi|Rhyco1|5069|transcript:CZS89715	477
jgi|Rhyco1|5091|transcript:CZS89768	384
jgi|Rhyco1|5092|transcript:CZS89771	448
jgi|Rhyco1|5093|transcript:CZS89773	144
jgi|Rhyco1|5102|transcript:CZS89794	257
jgi|Rhyco1|5109|transcript:CZS89809	122
jgi|Rhyco1|510|transcript:CZS95236	353
jgi|Rhyco1|5110|transcript:CZS89811	322
jgi|Rhyco1|5152|transcript:CZS89906	99
jgi|Rhyco1|5161|transcript:CZS89915	506
jgi|Rhyco1|5163|transcript:CZS89917	280
jgi|Rhyco1|5170|transcript:CZS89924	372
jgi|Rhyco1|5181|transcript:CZS89935	525
jgi|Rhyco1|5194|transcript:CZS89948	543
jgi|Rhyco1|51|transcript:CZS87913	401
jgi|Rhyco1|5205|transcript:CZS89959	58
jgi|Rhyco1|5208|transcript:CZS89962	164
jgi|Rhyco1|5220|transcript:CZS89983	716
jgi|Rhyco1|5229|transcript:CZS90003	697
jgi|Rhyco1|5238|transcript:CZS90022	542
jgi|Rhyco1|5241|transcript:CZS90030	351
jgi|Rhyco1|525|transcript:CZS95272	439
jgi|Rhyco1|5287|transcript:CZT03941	109
jgi|Rhyco1|5288|transcript:CZT03942	174
jgi|Rhyco1|5332|transcript:CZT04040	746
jgi|Rhyco1|5358|transcript:CZT04069	404
jgi|Rhyco1|536|transcript:CZS95294	335
jgi|Rhyco1|5370|transcript:CZT04135	374
jgi|Rhyco1|5384|transcript:CZT04166	204
jgi|Rhyco1|5405|transcript:CZT04211	486
jgi|Rhyco1|5406|transcript:CZT04212	438
jgi|Rhyco1|5411|transcript:CZT04217	92
jgi|Rhyco1|5427|transcript:CZT04233	330
jgi|Rhyco1|5431|transcript:CZT04237	247
jgi|Rhyco1|5441|transcript:CZT04252	618
jgi|Rhyco1|5448|transcript:CZT04265	416
jgi|Rhyco1|5470|transcript:CZT04362	114
jgi|Rhyco1|5482|transcript:CZT04385	322
jgi|Rhyco1|5488|transcript:CZT04400	945
jgi|Rhyco1|5493|transcript:CZT04410	377
jgi|Rhyco1|5506|transcript:CZT04428	85
jgi|Rhyco1|5509|transcript:CZT04431	229
jgi|Rhyco1|5510|transcript:CZT04432	324
jgi|Rhyco1|5513|transcript:CZT04435	65
jgi|Rhyco1|5518|transcript:CZT04440	455
jgi|Rhyco1|5522|transcript:CZT04444	442
jgi|Rhyco1|5528|transcript:CZT04450	815
jgi|Rhyco1|5554|transcript:CZT04503	994
jgi|Rhyco1|5557|transcript:CZT04509	477
jgi|Rhyco1|5558|transcript:CZT04512	365
jgi|Rhyco1|5565|transcript:CZT04525	492
jgi|Rhyco1|5566|transcript:CZT04527	291
jgi|Rhyco1|5584|transcript:CZT04605	508
jgi|Rhyco1|5624|transcript:CZT04669	424
jgi|Rhyco1|5628|transcript:CZT04676	234
jgi|Rhyco1|5653|transcript:CZT04721	252
jgi|Rhyco1|5660|transcript:CZT04735	87
jgi|Rhyco1|5665|transcript:CZT04747	221
jgi|Rhyco1|567|transcript:CZS95325	250
jgi|Rhyco1|5700|transcript:CZT04803	354
jgi|Rhyco1|5702|transcript:CZT04807	1164
jgi|Rhyco1|5705|transcript:CZT04812	272
jgi|Rhyco1|5720|transcript:CZT04842	503
jgi|Rhyco1|5722|transcript:CZT04846	273
jgi|Rhyco1|5726|transcript:CZT04855	516
jgi|Rhyco1|5731|transcript:CZT04868	160
jgi|Rhyco1|5748|transcript:CZT04885	142
jgi|Rhyco1|5749|transcript:CZT04886	418
jgi|Rhyco1|575|transcript:CZS95333	451
jgi|Rhyco1|576|transcript:CZS95334	315
jgi|Rhyco1|5789|transcript:CZT04964	340
jgi|Rhyco1|5802|transcript:CZT04993	281
jgi|Rhyco1|5808|transcript:CZT05008	443
jgi|Rhyco1|5809|transcript:CZT05010	557
jgi|Rhyco1|5820|transcript:CZT05084	1045
jgi|Rhyco1|5829|transcript:CZT05100	503
jgi|Rhyco1|5872|transcript:CZT05189	156
jgi|Rhyco1|5876|transcript:CZT05193	144
jgi|Rhyco1|5877|transcript:CZT05194	246
jgi|Rhyco1|5879|transcript:CZT05196	437
jgi|Rhyco1|5884|transcript:CZT05201	272
jgi|Rhyco1|588|transcript:CZS95350	589
jgi|Rhyco1|5907|transcript:CZT05239	626
jgi|Rhyco1|5920|transcript:CZT05300	497
jgi|Rhyco1|5926|transcript:CZT05306	108
jgi|Rhyco1|5943|transcript:CZT05331	629
jgi|Rhyco1|5946|transcript:CZT05338	1406
jgi|Rhyco1|5951|transcript:CZT05349	620
jgi|Rhyco1|5957|transcript:CZT05363	478
jgi|Rhyco1|5|transcript:CZS87867	308
jgi|Rhyco1|600|transcript:CZS95377	196
jgi|Rhyco1|6038|transcript:CZT05525	862
jgi|Rhyco1|6041|transcript:CZT05534	404
jgi|Rhyco1|604|transcript:CZS95386	301
jgi|Rhyco1|6055|transcript:CZT05558	808
jgi|Rhyco1|6058|transcript:CZT05564	244
jgi|Rhyco1|6074|transcript:CZT05593	110
jgi|Rhyco1|6078|transcript:CZT05599	473
jgi|Rhyco1|6089|transcript:CZT05612	382
jgi|Rhyco1|6094|transcript:CZT05617	371
jgi|Rhyco1|6103|transcript:CZT05626	409
jgi|Rhyco1|6106|transcript:CZT05631	606
jgi|Rhyco1|6114|transcript:CZT05703	87
jgi|Rhyco1|6121|transcript:CZT05720	158
jgi|Rhyco1|6122|transcript:CZT05722	149
jgi|Rhyco1|6123|transcript:CZT05724	486
jgi|Rhyco1|6133|transcript:CZT05745	121
jgi|Rhyco1|6140|transcript:CZT05761	81
jgi|Rhyco1|6141|transcript:CZT05762	76
jgi|Rhyco1|6151|transcript:CZT05772	388
jgi|Rhyco1|6157|transcript:CZT05778	218
jgi|Rhyco1|6161|transcript:CZT05783	659
jgi|Rhyco1|6168|transcript:CZT05796	319
jgi|Rhyco1|6179|transcript:CZT05812	730
jgi|Rhyco1|6197|transcript:CZT05846	377
jgi|Rhyco1|6207|transcript:CZT05865	324
jgi|Rhyco1|6208|transcript:CZT05867	373
jgi|Rhyco1|624|transcript:CZS95435	669
jgi|Rhyco1|6272|transcript:CZT06000	136
jgi|Rhyco1|6285|transcript:CZT06013	646
jgi|Rhyco1|6304|transcript:CZT06049	576
jgi|Rhyco1|6328|transcript:CZT06100	648
jgi|Rhyco1|6365|transcript:CZT06216	92
jgi|Rhyco1|6369|transcript:CZT06220	335
jgi|Rhyco1|6370|transcript:CZT06221	325
jgi|Rhyco1|6374|transcript:CZT06225	407
jgi|Rhyco1|6386|transcript:CZT06244	108
jgi|Rhyco1|6387|transcript:CZT06246	125
jgi|Rhyco1|639|transcript:CZS95465	39
jgi|Rhyco1|6423|transcript:CZT06315	153
jgi|Rhyco1|644|transcript:CZS95477	341
jgi|Rhyco1|6482|transcript:CZT06409	976
jgi|Rhyco1|6492|transcript:CZT06429	382
jgi|Rhyco1|649|transcript:CZS95488	414
jgi|Rhyco1|6502|transcript:CZT06454	407
jgi|Rhyco1|650|transcript:CZS95491	156
jgi|Rhyco1|6527|transcript:CZT06557	480
jgi|Rhyco1|6535|transcript:CZT06569	145
jgi|Rhyco1|6550|transcript:CZT06588	183
jgi|Rhyco1|655|transcript:CZS95502	70
jgi|Rhyco1|656|transcript:CZS95504	65
jgi|Rhyco1|6584|transcript:CZT06667	404
jgi|Rhyco1|65|transcript:CZS87927	143
jgi|Rhyco1|6605|transcript:CZT06691	795
jgi|Rhyco1|6614|transcript:CZS90192	491
jgi|Rhyco1|6624|transcript:CZS90203	553
jgi|Rhyco1|6639|transcript:CZS90241	725
jgi|Rhyco1|6642|transcript:CZS90246	721
jgi|Rhyco1|6649|transcript:CZS90263	590
jgi|Rhyco1|6675|transcript:CZS90323	749
jgi|Rhyco1|6676|transcript:CZS90325	843
jgi|Rhyco1|6708|transcript:CZS90409	655
jgi|Rhyco1|670|transcript:CZS95532	314
jgi|Rhyco1|672|transcript:CZS95536	402
jgi|Rhyco1|6757|transcript:CZS90524	119
jgi|Rhyco1|6768|transcript:CZS90545	243
jgi|Rhyco1|6769|transcript:CZS90547	105
jgi|Rhyco1|6771|transcript:CZS90551	572
jgi|Rhyco1|6772|transcript:CZS90554	161
jgi|Rhyco1|6778|transcript:CZS90568	493
jgi|Rhyco1|6782|transcript:CZS90579	522
jgi|Rhyco1|6783|transcript:CZS90582	342
jgi|Rhyco1|6791|transcript:CZS90603	448
jgi|Rhyco1|6794|transcript:CZS90612	484
jgi|Rhyco1|6801|transcript:CZS90630	565
jgi|Rhyco1|6803|transcript:CZS90632	439
jgi|Rhyco1|6807|transcript:CZS90636	376
jgi|Rhyco1|6834|transcript:CZS90663	438
jgi|Rhyco1|6842|transcript:CZS90671	704
jgi|Rhyco1|6849|transcript:CZS90678	313
jgi|Rhyco1|6851|transcript:CZS90680	101
jgi|Rhyco1|6853|transcript:CZS90682	129
jgi|Rhyco1|6862|transcript:CZS90691	385
jgi|Rhyco1|6873|transcript:CZS90708	172
jgi|Rhyco1|6877|transcript:CZS90716	558
jgi|Rhyco1|6879|transcript:CZS90720	76
jgi|Rhyco1|690|transcript:CZT13826	932
jgi|Rhyco1|694|transcript:CZT13832	186
jgi|Rhyco1|695|transcript:CZT13833	94
jgi|Rhyco1|6985|transcript:CZS90963	281
jgi|Rhyco1|6987|transcript:CZS90965	294
jgi|Rhyco1|7008|transcript:CZS90986	301
jgi|Rhyco1|7009|transcript:CZS90987	110
jgi|Rhyco1|701|transcript:CZT13845	71
jgi|Rhyco1|7020|transcript:CZS90998	250
jgi|Rhyco1|706|transcript:CZT13854	590
jgi|Rhyco1|7081|transcript:CZS91091	490
jgi|Rhyco1|7083|transcript:CZS91098	334
jgi|Rhyco1|708|transcript:CZT13863	393
jgi|Rhyco1|7096|transcript:CZS91126	412
jgi|Rhyco1|7097|transcript:CZS91129	571
jgi|Rhyco1|709|transcript:CZT13864	223
jgi|Rhyco1|710|transcript:CZT13865	590
jgi|Rhyco1|7129|transcript:CZS91191	601
jgi|Rhyco1|7130|transcript:CZS91194	402
jgi|Rhyco1|713|transcript:CZT13871	657
jgi|Rhyco1|7140|transcript:CZS91216	143
jgi|Rhyco1|7142|transcript:CZS91220	535
jgi|Rhyco1|7153|transcript:CZS91242	176
jgi|Rhyco1|7162|transcript:CZS91261	75
jgi|Rhyco1|7164|transcript:CZS91264	272
jgi|Rhyco1|7170|transcript:CZS91276	547
jgi|Rhyco1|7184|transcript:CZS91307	427
jgi|Rhyco1|7193|transcript:CZS91316	195
jgi|Rhyco1|7199|transcript:CZS91322	284
jgi|Rhyco1|7205|transcript:CZS91328	750
jgi|Rhyco1|7211|transcript:CZS91334	370
jgi|Rhyco1|7214|transcript:CZS91337	583
jgi|Rhyco1|7218|transcript:CZS91341	85
jgi|Rhyco1|7219|transcript:CZS91342	360
jgi|Rhyco1|7222|transcript:CZS91345	378
jgi|Rhyco1|7226|transcript:CZS91349	96
jgi|Rhyco1|7230|transcript:CZS91353	284
jgi|Rhyco1|7234|transcript:CZS91357	494
jgi|Rhyco1|723|transcript:CZS95636	280
jgi|Rhyco1|7243|transcript:CZS91377	99
jgi|Rhyco1|7245|transcript:CZS91382	763
jgi|Rhyco1|7246|transcript:CZS91387	141
